Nigeria,Ugba,7.507,9.34804,Africa/Lagos
Nigeria,Toro,10.05889,9.0691,Africa/Lagos
Nigeria,Share,8.82329,4.97637,Africa/Lagos
Nigeria,Sauri,11.72655,6.78374,Africa/Lagos
Nigeria,Pantisawa,8.94504,11.51176,Africa/Lagos
Nigeria,Otukpa,7.10168,7.65945,Africa/Lagos
Nigeria,Afor-Oru,5.5411,7.26845,Africa/Lagos
Nigeria,Okeho,8.03453,3.34759,Africa/Lagos
Nigeria,Ojoto,6.05842,6.86124,Africa/Lagos
Nigeria,Mokwa,9.29482,5.05412,Africa/Lagos
Nigeria,Machina,13.13639,10.04924,Africa/Lagos
Nigeria,Makera,10.4714,7.41026,Africa/Lagos
Nigeria,Maikunkele,9.6843,6.47889,Africa/Lagos
Nigeria,Lere,10.38584,8.57286,Africa/Lagos
Nigeria,Lagos,6.45407,3.39467,Africa/Lagos
Nigeria,Kagarko,9.4911,7.69771,Africa/Lagos
Nigeria,Iye-Ekiti,7.95457,5.23314,Africa/Lagos
Nigeria,Ilorin,8.49664,4.54214,Africa/Lagos
Nigeria,Ikole-Ekiti,7.79148,5.50865,Africa/Lagos
Nigeria,Ikere-Ekiti,7.49748,5.23041,Africa/Lagos
Nigeria,Icheu,7.7067,6.7718,Africa/Lagos
Nigeria,Ugwolawo,7.23672,6.92302,Africa/Lagos
Nigeria,Gwantu,9.22899,8.45807,Africa/Lagos
Nigeria,Fiditi,7.71393,3.91665,Africa/Lagos
Nigeria,Emuoha,4.884,6.8601,Africa/Lagos
Nigeria,Argungu,12.74482,4.52514,Africa/Lagos
Nigeria,Amassoma,4.97032,6.10915,Africa/Lagos
Nigeria,Agbani,6.30669,7.54862,Africa/Lagos
Nigeria,Afon,8.31313,4.52738,Africa/Lagos
Nigeria,Ibiaku Ntok Okpo,5.30857,7.71106,Africa/Lagos
Nigeria,Akinima,5.08536,6.46633,Africa/Lagos
Nigeria,Nkwo Nike,6.50921,7.51006,Africa/Lagos
Nicaragua,Santo Tomas,12.06938,-85.09059,America/Managua
Nicaragua,La Cruz de Rio Grande,13.1129,-84.18588,America/Managua
Nicaragua,La Concordia,13.19528,-86.16659,America/Managua
Nicaragua,Ciudad Sandino,12.15889,-86.34417,America/Managua
Nicaragua,Wiwili de Jinotega,13.61494,-85.81676,America/Managua
Nicaragua,El Ayote,12.49952,-84.81519,America/Managua
Netherlands,Zoutelande,51.50167,3.48472,Europe/Amsterdam
Netherlands,Zevenaar,51.93,6.07083,Europe/Amsterdam
Netherlands,Westerbork,52.85,6.60833,Europe/Amsterdam
Netherlands,Vianen,51.9925,5.09167,Europe/Amsterdam
Netherlands,Uithuizermeeden,53.41417,6.72361,Europe/Amsterdam
Netherlands,Standdaarbuiten,51.61333,4.51389,Europe/Amsterdam
Netherlands,Sluiskil,51.27833,3.83611,Europe/Amsterdam
Netherlands,Siddeburen,53.25,6.86806,Europe/Amsterdam
Netherlands,Sas van Gent,51.2275,3.79861,Europe/Amsterdam
Netherlands,Peize,53.14667,6.49722,Europe/Amsterdam
Netherlands,Oude Wetering,52.21417,4.64444,Europe/Amsterdam
Netherlands,Oss,51.765,5.51806,Europe/Amsterdam
Netherlands,Oost-Vlieland,53.29703,5.07431,Europe/Amsterdam
Netherlands,Ommoord,51.95951,4.54533,Europe/Amsterdam
Netherlands,Nieuwoord,52.46667,6.55,Europe/Amsterdam
Netherlands,Nederwoud,52.10083,5.57083,Europe/Amsterdam
Netherlands,Mechelen,50.79583,5.92639,Europe/Amsterdam
Netherlands,Maastricht,50.84833,5.68889,Europe/Amsterdam
Netherlands,Lievendaal,51.44219,5.43405,Europe/Amsterdam
Netherlands,Lieshout,51.52036,5.59479,Europe/Amsterdam
Netherlands,Kunrade,50.87769,5.93107,Europe/Amsterdam
Netherlands,Kaalheide,50.86505,6.03643,Europe/Amsterdam
Netherlands,Heusden,51.38417,5.76389,Europe/Amsterdam
Netherlands,Ferwert,53.33784,5.82533,Europe/Amsterdam
Netherlands,Emmermeer,52.80071,6.89315,Europe/Amsterdam
Netherlands,Emmer-Erfscheidenveen,52.80667,6.98889,Europe/Amsterdam
Netherlands,Eerde,51.60417,5.49861,Europe/Amsterdam
Netherlands,Den Oever,52.93353,5.03079,Europe/Amsterdam
Netherlands,Culemborg,51.955,5.22778,Europe/Amsterdam
Netherlands,Chaam,51.50583,4.86111,Europe/Amsterdam
Netherlands,Breda,51.58656,4.77596,Europe/Amsterdam
Netherlands,Bakenberg,52.00511,5.8771,Europe/Amsterdam
Netherlands,Asten,51.40417,5.74861,Europe/Amsterdam
Netherlands,Arcen,51.47667,6.18056,Europe/Amsterdam
Netherlands,Amstelveen,52.30083,4.86389,Europe/Amsterdam
Netherlands,Winkewijert,52.19082,5.95794,Europe/Amsterdam
Netherlands,Berkel en Rodenrijs,51.99313,4.47865,Europe/Amsterdam
Netherlands,Corlaer,52.21639,5.46535,Europe/Amsterdam
Norway,Trondheim,63.43049,10.39506,Europe/Oslo
Norway,Sem,59.2823,10.33004,Europe/Oslo
Norway,Selvik,59.56645,10.26004,Europe/Oslo
Norway,Rygge,59.37762,10.75034,Europe/Oslo
Norway,Prestestranda,59.09773,9.05866,Europe/Oslo
Norway,Nesna,66.19817,13.01844,Europe/Oslo
Norway,Mosjoen,65.83599,13.19076,Europe/Oslo
Norway,Melsomvik,59.22394,10.33616,Europe/Oslo
Norway,Maloy,61.93535,5.11362,Europe/Oslo
Norway,Malm,64.07534,11.22398,Europe/Oslo
Norway,Lindas,60.73639,5.16102,Europe/Oslo
Norway,Liknes,58.31216,6.9618,Europe/Oslo
Norway,Hareid,62.37041,6.02902,Europe/Oslo
Norway,Justvik,58.19691,8.03107,Europe/Oslo
Norway,Fosnavag,62.34194,5.63396,Europe/Oslo
Norway,Fedje,60.7789,4.71485,Europe/Oslo
Norway,Eivindvik,60.98133,5.07497,Europe/Oslo
Norway,Eike,59.39833,5.36389,Europe/Oslo
Norway,Bryne,58.73536,5.64766,Europe/Oslo
Norway,Meieribyen,59.47453,11.16083,Europe/Oslo
Norway,Fjerdingby,59.92626,11.06527,Europe/Oslo
Norway,Slidre,61.08802,8.98141,Europe/Oslo
Norway,Blakstad,58.5046,8.64648,Europe/Oslo
Norway,Ydstebohamn,59.06227,5.40249,Europe/Oslo
Nepal,Ilam,26.90943,87.92824,Asia/Kathmandu
Nauru,Baiti,-0.50803,166.92945,Pacific/Nauru
Nauru,Anibare,-0.52792,166.95249,Pacific/Nauru
Nauru,Anabar,-0.50845,166.95326,Pacific/Nauru
New Zealand,Warkworth,-36.4,174.66667,Pacific/Auckland
New Zealand,Wairau Valley,-41.56667,173.53333,Pacific/Auckland
New Zealand,Ruawai,-36.13333,174.03333,Pacific/Auckland
New Zealand,Roslyn,-45.86667,170.48333,Pacific/Auckland
New Zealand,Oratia,-36.91667,174.61667,Pacific/Auckland
New Zealand,Edgecumbe,-37.98333,176.83333,Pacific/Auckland
New Zealand,Clevedon,-37,175.05,Pacific/Auckland
New Zealand,Castlepoint,-40.9,176.21667,Pacific/Auckland
New Zealand,Bell Block,-39.03333,174.15,Pacific/Auckland
New Zealand,Beachlands,-36.88333,175,Pacific/Auckland
New Zealand,South Dunedin,-45.88838,170.4901,Pacific/Auckland
New Zealand,Opoho,-45.84838,170.5201,Pacific/Auckland
New Zealand,Hillsborough,-43.56257,172.67371,Pacific/Auckland
New Zealand,Inglewood,-39.15824,174.1802,Pacific/Auckland
New Zealand,Wattle Downs,-37.0382,174.89019,Pacific/Auckland
New Zealand,Pakuranga,-36.88333,174.91667,Pacific/Auckland
New Zealand,Eden Terrace,-36.86579,174.75725,Pacific/Auckland
New Zealand,Houghton Bay,-41.34147,174.7854,Pacific/Auckland
New Zealand,Homedale,-41.26828,174.95019,Pacific/Auckland
New Zealand,Whitby,-41.10827,174.8902,Pacific/Auckland
New Zealand,Boulcott,-41.19827,174.91019,Pacific/Auckland
Oman,Saham,24.17222,56.88861,Asia/Muscat
Oman,Bahla',22.97886,57.3047,Asia/Muscat
Panama,Valle Rico,7.62011,-80.35076,America/Panama
Panama,Sora,8.63451,-80.0093,America/Panama
Panama,San Miguelito,9.05032,-79.47068,America/Panama
Panama,San Miguel,8.45685,-78.93695,America/Panama
Panama,San Jose,8.37052,-81.41527,America/Panama
Panama,Paja de Sombrero,8.68609,-82.32155,America/Panama
Panama,Nuevo San Juan,9.22552,-79.66559,America/Panama
Panama,Nargana,9.44394,-78.58666,America/Panama
Panama,Monte Lirio,8.7933,-82.82453,America/Panama
Panama,Llano de La Cruz,7.95634,-80.64061,America/Panama
Panama,Las Guabas,7.81469,-80.50155,America/Panama
Panama,La Raya de Santa Maria,8.16636,-80.81638,America/Panama
Panama,La Mesa,8.14947,-81.18427,America/Panama
Panama,La Laguna,9.04426,-79.83907,America/Panama
Panama,La Ermita,8.46071,-80.07105,America/Panama
Panama,La Carrillo,7.97016,-80.88166,America/Panama
Panama,Juan Diaz,8.46069,-80.28532,America/Panama
Panama,Jaque,7.51826,-78.16343,America/Panama
Panama,Hato Montana,8.91938,-79.73915,America/Panama
Panama,Guayabito,8.54994,-80.01271,America/Panama
Panama,Gualaca,8.53006,-82.29971,America/Panama
Panama,Gomez,8.56485,-82.74019,America/Panama
Panama,Puerto Lindo,9.60539,-79.58564,America/Panama
Panama,Colon,9.35451,-79.90011,America/Panama
Panama,Chiriqui,8.39707,-82.32162,America/Panama
Panama,Chigore,8.53035,-80.35117,America/Panama
Panama,Chichica,8.36446,-81.66715,America/Panama
Panama,Chacarero,8.49255,-82.5996,America/Panama
Panama,Burunga,8.96185,-79.67228,America/Panama
Panama,Boqueron,8.50773,-82.5707,America/Panama
Panama,Bella Vista,8.98475,-79.52538,America/Panama
Panama,Altos de Gueera,7.53123,-80.62094,America/Panama
Panama,Torti,8.92151,-78.39845,America/Panama
Panama,Loma Yuca,8.72184,-81.40208,America/Panama
Peru,Vista Alegre,-6.15139,-77.30056,America/Lima
Peru,Trompeteros,-3.81417,-75.05833,America/Lima
Peru,Tamarindo,-4.87722,-80.97306,America/Lima
Peru,San Rafael,-7.0304,-76.47499,America/Lima
Peru,Sisa,-6.61085,-76.69302,America/Lima
Peru,Pomabamba,-8.83333,-77.46667,America/Lima
Peru,Pira,-9.58165,-77.70769,America/Lima
Peru,Pelejo,-6.21667,-75.81667,America/Lima
Peru,Moche,-8.17111,-79.00917,America/Lima
Peru,Masisea,-8.60528,-74.30472,America/Lima
Peru,Longuita,-6.41417,-77.96861,America/Lima
Peru,La Merced,-9.73624,-77.61899,America/Lima
Peru,Jayanca,-6.39083,-79.82194,America/Lima
Peru,Huacchis,-9.20033,-76.7878,America/Lima
Peru,Chaglla,-9.84361,-75.90306,America/Lima
Peru,Caballococha,-3.90583,-70.51639,America/Lima
Peru,Utco,-6.91667,-78.05,America/Lima
Peru,Yanahuaya,-14.26667,-69.2,America/Lima
Peru,Vitis,-12.22394,-75.80804,America/Lima
Peru,Totoral,-17.4062,-70.36464,America/Lima
Peru,Taquile,-15.76667,-69.68333,America/Lima
Peru,Tanta,-12.11667,-76.01667,America/Lima
Peru,Tambo,-14.79847,-73.92438,America/Lima
Peru,Tambillo,-13.19194,-74.11139,America/Lima
Peru,Socabaya,-16.47025,-71.52758,America/Lima
Peru,Saylla,-13.56139,-71.84889,America/Lima
Peru,Satipo,-11.25222,-74.63861,America/Lima
Peru,Punta Hermosa,-12.33333,-76.81667,America/Lima
Peru,Supe Puerto,-10.80135,-77.74333,America/Lima
Peru,Pucyura,-13.47889,-72.11167,America/Lima
Peru,Pomacocha,-14.08398,-73.591,America/Lima
Peru,Otoca,-14.49016,-74.6864,America/Lima
Peru,Miraflores,-12.27417,-75.85024,America/Lima
Peru,Matalaque,-16.4818,-70.82607,America/Lima
Peru,La Molina,-12.08333,-76.95,America/Lima
Peru,Huayrapata,-15.3,-69.33333,America/Lima
Peru,Colonia,-12.63278,-75.89056,America/Lima
Peru,Cocachacra,-11.91088,-76.5404,America/Lima
Peru,Chapimarca,-13.97484,-73.065,America/Lima
Peru,Carmen Alto,-13.18222,-74.22472,America/Lima
Peru,Carhuamayo,-10.91667,-76.03333,America/Lima
Peru,Callahuanca,-11.82833,-76.61639,America/Lima
Peru,Caja,-12.88333,-74.46667,America/Lima
Peru,Cachora,-13.51227,-72.81296,America/Lima
Peru,Acos,-13.95064,-71.73857,America/Lima
Peru,Aco,-11.95707,-75.36996,America/Lima
Peru,Chignayhua,-14.2461,-71.44442,America/Lima
Guatemala,Ipala,14.61987,-89.6194,America/Guatemala
Guatemala,Gualan,15.11952,-89.35721,America/Guatemala
Guatemala,Colotenango,15.40602,-91.71267,America/Guatemala
Guatemala,Colomba,14.7073,-91.73167,America/Guatemala
Guatemala,Coatepeque,14.70413,-91.86426,America/Guatemala
Guyana,Parika,6.83712,-58.42941,America/Guyana
Guyana,Mabaruma,8.2,-59.78333,America/Guyana
"Hong Kong, China",Yuen Long San Hui,22.43333,114.03333,Asia/Hong_Kong
"Hong Kong, China",Tung Tau Tsuen,22.45291,114.02873,Asia/Hong_Kong
"Hong Kong, China",Tai Wo,22.45151,114.16115,Asia/Hong_Kong
"Hong Kong, China",Pat Heung,22.4461,114.09226,Asia/Hong_Kong
"Hong Kong, China",Sam Shing,22.38128,113.97872,Asia/Hong_Kong
"Hong Kong, China",Oi Man Estate,22.31197,114.17853,Asia/Hong_Kong
Honduras,San Pedro Sula,15.50417,-88.025,America/Tegucigalpa
Honduras,San Manuel,15.33143,-87.92115,America/Tegucigalpa
Honduras,San Antonio de la Cuesta,14.63333,-87.6,America/Tegucigalpa
Honduras,Rio Abajo,14.16927,-87.20515,America/Tegucigalpa
Honduras,Quebrada Larga,14.1,-86.36667,America/Tegucigalpa
Honduras,Potrerillos,14.55137,-87.8774,America/Tegucigalpa
Honduras,Nueva Ocotepeque,14.43333,-89.18333,America/Tegucigalpa
Honduras,Mezapa,15.58333,-87.65,America/Tegucigalpa
Honduras,Lomitas,15.1,-87.21667,America/Tegucigalpa
Honduras,El Porvenir,15.75,-86.93333,America/Tegucigalpa
Honduras,El Pino,15.7,-86.93333,America/Tegucigalpa
Honduras,Elixir,15.48333,-86.3,America/Tegucigalpa
Honduras,El Balsamo,15.06667,-87.46667,America/Tegucigalpa
Honduras,Ciudad Choluteca,13.30028,-87.19083,America/Tegucigalpa
Honduras,Berlin,14.84281,-88.49452,America/Tegucigalpa
Honduras,Armenia,15.46667,-86.36667,America/Tegucigalpa
Honduras,Aramecina,13.74222,-87.71028,America/Tegucigalpa
Croatia,Vocin,45.61778,17.54778,Europe/Zagreb
Croatia,Slavonski Brod,45.16028,18.01556,Europe/Zagreb
Croatia,Sarvas,45.52722,18.8375,Europe/Zagreb
Croatia,Resetari,45.26232,17.42346,Europe/Zagreb
Croatia,Rakovec,45.93226,16.31537,Europe/Zagreb
Croatia,Otok,45.14667,18.88389,Europe/Zagreb
Croatia,Omisalj,45.21134,14.55495,Europe/Zagreb
Croatia,Nova Kapela,45.19889,17.63917,Europe/Zagreb
Croatia,Nijemci,45.14028,19.03556,Europe/Zagreb
Croatia,Marjanci,45.66694,18.29222,Europe/Zagreb
Croatia,Mackovec,46.42108,16.43255,Europe/Zagreb
Croatia,Levanjska Varos,45.31556,18.18361,Europe/Zagreb
Croatia,Kutjevo,45.42611,17.8825,Europe/Zagreb
Croatia,Kostrena,45.30111,14.50556,Europe/Zagreb
Croatia,Kijevo,43.97725,16.3571,Europe/Zagreb
Croatia,Kastel Novi,43.55,16.33333,Europe/Zagreb
Croatia,Josipovac,45.58278,18.58139,Europe/Zagreb
Croatia,Ilok,45.22222,19.37694,Europe/Zagreb
Croatia,Groznjan,45.37889,13.72389,Europe/Zagreb
Croatia,Sveti Filip i Jakov,43.96472,15.43,Europe/Zagreb
Croatia,Desinic,46.14861,15.66861,Europe/Zagreb
Croatia,Delekovec,46.24861,16.86667,Europe/Zagreb
Croatia,Cavtat,42.58111,18.21806,Europe/Zagreb
Croatia,Otric-Seoci,43.15861,17.45083,Europe/Zagreb
Croatia,Postranje,43.47318,17.14093,Europe/Zagreb
Croatia,Naglici,45.51156,14.92308,Europe/Zagreb
Haiti,Montorganize,19.40815,-71.78132,America/Port-au-Prince
Haiti,Cabaret,18.73582,-72.41929,America/Port-au-Prince
Hungary,Ujszasz,47.3,20.08333,Europe/Budapest
Hungary,Tuzser,48.34407,22.11762,Europe/Budapest
Hungary,Tiszalok,48.01667,21.38333,Europe/Budapest
Hungary,Tarnaoers,47.59499,20.05254,Europe/Budapest
Hungary,Szentes,46.65834,20.2608,Europe/Budapest
Hungary,Sarretudvari,47.23333,21.2,Europe/Budapest
Hungary,Putnok,48.3,20.43333,Europe/Budapest
Hungary,Prugy,48.08333,21.25,Europe/Budapest
Hungary,Pocsaj,47.28333,21.81667,Europe/Budapest
Hungary,Nagyrabe,47.2,21.33333,Europe/Budapest
Hungary,Levelek,47.96282,21.98537,Europe/Budapest
Hungary,Hejobaba,47.9,20.95,Europe/Budapest
Hungary,Gegeny,48.15,21.95,Europe/Budapest
Hungary,Deszk,46.21802,20.24322,Europe/Budapest
Hungary,Balmazujvaros,47.61667,21.35,Europe/Budapest
Hungary,Vamosgyork,47.68429,19.92924,Europe/Budapest
Hungary,Suelysap,47.45206,19.53369,Europe/Budapest
Hungary,Szarliget,47.51581,18.4948,Europe/Budapest
Hungary,Szabadbattyan,47.11902,18.36823,Europe/Budapest
Hungary,Salgotarjan,48.09872,19.80303,Europe/Budapest
Hungary,Rajka,47.99643,17.19821,Europe/Budapest
Hungary,Rackeresztur,47.2736,18.83343,Europe/Budapest
Hungary,Pilisszentivan,47.60964,18.8994,Europe/Budapest
Hungary,Per,47.61153,17.80632,Europe/Budapest
Hungary,Papa,47.33004,17.4674,Europe/Budapest
Hungary,Palotas,47.79528,19.59618,Europe/Budapest
Hungary,Nemetker,46.71637,18.76311,Europe/Budapest
Hungary,Nemesvamos,47.05514,17.87477,Europe/Budapest
Hungary,Nagymaros,47.7928,18.95984,Europe/Budapest
Hungary,Mosonmagyarovar,47.86789,17.26994,Europe/Budapest
Hungary,Labatlan,47.74735,18.49623,Europe/Budapest
Hungary,Koka,47.48552,19.57876,Europe/Budapest
Hungary,Kaloz,46.95464,18.48259,Europe/Budapest
Hungary,Harta,46.69758,19.0311,Europe/Budapest
Hungary,Gyomro,47.42733,19.40133,Europe/Budapest
Hungary,Erd,47.39489,18.91361,Europe/Budapest
Hungary,Dunakeszi,47.63641,19.13864,Europe/Budapest
Hungary,Delegyhaza,47.24135,19.09019,Europe/Budapest
Hungary,Bogyiszlo,46.38638,18.82962,Europe/Budapest
Hungary,Apc,47.79419,19.69429,Europe/Budapest
Hungary,Angyalfoeld,47.54765,19.07973,Europe/Budapest
Hungary,Budapest XI. keruelet,47.47603,19.03605,Europe/Budapest
Indonesia,Langsa,4.4683,97.9683,Asia/Jakarta
Indonesia,Lampuyang,5.6701,95.1345,Asia/Jakarta
Indonesia,Lamno,5.0902,95.3727,Asia/Jakarta
Indonesia,Gunung Tua,1.51274,99.62628,Asia/Jakarta
Indonesia,Binanga,1.41006,99.77602,Asia/Jakarta
Indonesia,Wedarijaksa,-6.68155,111.07161,Asia/Jakarta
Indonesia,Ketapang,-4.71335,104.79954,Asia/Jakarta
Indonesia,Tiom,-3.92361,138.45472,Asia/Jayapura
Indonesia,Tigi,-3.96667,136.26667,Asia/Jayapura
Indonesia,Temanggung,-7.31917,110.19278,Asia/Jakarta
Indonesia,Teluk Dalam,0.53275,103.26645,Asia/Jakarta
Indonesia,Tanjungsakti,-4.16762,103.0687,Asia/Jakarta
Indonesia,Tanjungraja,-3.33725,104.77452,Asia/Jakarta
Indonesia,Tanjung Lubuk,-3.52678,104.75858,Asia/Jakarta
Indonesia,Surian,-1.25587,100.88129,Asia/Jakarta
Indonesia,Sungai Penuh,-2.0561,101.3913,Asia/Jakarta
Indonesia,Sukanagara,-7.098,107.1309,Asia/Jakarta
Indonesia,Subang,-6.57,107.75667,Asia/Jakarta
Indonesia,Sesayap,3.58525,117.00765,Asia/Makassar
Indonesia,Sebuku,4.00232,117.03456,Asia/Makassar
Indonesia,Sawang,0.7368,103.35635,Asia/Jakarta
Indonesia,Kore,-8.37599,118.29876,Asia/Makassar
Indonesia,Pasongsongan,-6.889,113.657,Asia/Jakarta
Indonesia,Pangkalan Kasai,-0.5892,102.39,Asia/Jakarta
Indonesia,Pangkalanbuun,-2.6832,111.6259,Asia/Pontianak
Indonesia,Pamotan,-6.7609,111.4898,Asia/Jakarta
Indonesia,Pameungpeuk,-7.6413,107.7332,Asia/Jakarta
Indonesia,Pagatan,-3.6075,115.9381,Asia/Makassar
Indonesia,Nangah Pinoh,-0.33333,111.73333,Asia/Pontianak
Indonesia,Muararupit,-2.7236,102.9108,Asia/Jakarta
Indonesia,Marisa,0.4655,121.9386,Asia/Makassar
Indonesia,Maria,-8.52388,118.84294,Asia/Makassar
Indonesia,Makale,-3.1019,119.8539,Asia/Makassar
Indonesia,Likupang,1.6722,125.06104,Asia/Makassar
Indonesia,Langnga,-3.8459,119.5222,Asia/Makassar
Indonesia,Komodo,-8.5895,119.4913,Asia/Makassar
Indonesia,Koba,-2.49313,106.4081,Asia/Jakarta
Indonesia,Karangnunggal,-7.6278,108.1341,Asia/Jakarta
Indonesia,Karangan,0.55986,109.37566,Asia/Pontianak
Indonesia,Kabare,-0.0149,130.8322,Asia/Jayapura
Indonesia,Jatiroto,-8.1218,113.3637,Asia/Jakarta
Indonesia,Dobo,-5.76092,134.23405,Asia/Jayapura
Indonesia,Curug,-6.26583,106.55639,Asia/Jakarta
Indonesia,Cisewu,-7.3758,107.4975,Asia/Jakarta
Indonesia,Ciputat,-6.2375,106.69556,Asia/Jakarta
Indonesia,Cihaurbeuti,-7.2234,108.2011,Asia/Jakarta
Indonesia,Buaran,-7.05,109.55,Asia/Jakarta
Indonesia,Bosnik,-1.1572,136.2283,Asia/Jayapura
Indonesia,Mentarang,3.60626,116.16786,Asia/Makassar
Indonesia,Arosbaya,-6.9442,112.839,Asia/Jakarta
Indonesia,Tobadak,-2.08944,119.34722,Asia/Makassar
Indonesia,Arso,-2.9028,140.7657,Asia/Jayapura
Indonesia,Onolimbu,0.99459,97.49746,Asia/Jakarta
Indonesia,Kototujuh,-0.6361,100.889,Asia/Jakarta
Indonesia,Petoosang,-3.4277,118.9906,Asia/Makassar
Indonesia,Bandaragung,-5.29229,105.69255,Asia/Jakarta
Indonesia,Tanjungjaya,-7.3882,108.1215,Asia/Jakarta
Indonesia,Ciriri,-7.4087,108.3595,Asia/Jakarta
Indonesia,Sumberan,-8.3426,113.606,Asia/Jakarta
Indonesia,Neonmat,-9.8757,124.3317,Asia/Makassar
Indonesia,Maritaing,-8.2907,125.1242,Asia/Makassar
Indonesia,Uwa,-8.297,121.7258,Asia/Makassar
Indonesia,Bofuer,-3.0114,133.7626,Asia/Jayapura
Indonesia,Guay,-2.5033,139.8099,Asia/Jayapura
Indonesia,Suak Bakung,3.0056,97.36455,Asia/Jakarta
Indonesia,Lauke,2.584,96.04142,Asia/Jakarta
Indonesia,Pegasing,4.57669,96.77592,Asia/Jakarta
Indonesia,Simpang Teritit,4.69707,96.8567,Asia/Jakarta
Indonesia,Long Loreh,3.1679,116.47027,Asia/Makassar
Indonesia,Kayan Hulu,3.82572,115.86671,Asia/Makassar
Indonesia,Jenamas,-2.4464,114.908,Asia/Makassar
Indonesia,Pudi,-2.8878,116.3435,Asia/Makassar
Indonesia,Cemaga,3.78333,108.36528,Asia/Jakarta
Indonesia,Sugapa,-3.74306,137.05,Asia/Jayapura
Indonesia,Meyado,-1.90655,133.15245,Asia/Jayapura
Indonesia,Krucil Timur,-7.94315,113.47494,Asia/Jakarta
Ireland,Skerries,53.58278,-6.10833,Europe/Dublin
Ireland,Enniskerry,53.1925,-6.16917,Europe/Dublin
Ireland,Dunmore East,52.15108,-6.99872,Europe/Dublin
Ireland,Dunleer,53.835,-6.39611,Europe/Dublin
Ireland,Dingle,52.14083,-10.26889,Europe/Dublin
Ireland,Cootehill,54.0725,-7.08194,Europe/Dublin
Ireland,Castlerea,53.77258,-8.50307,Europe/Dublin
Ireland,Carrickmacross,53.97278,-6.71889,Europe/Dublin
Ireland,Bantry,51.68025,-9.45254,Europe/Dublin
Ireland,Athenry,53.29639,-8.74306,Europe/Dublin
Israel,Yinnon,31.74199,34.78229,Asia/Jerusalem
Israel,Yehud,32.03317,34.89091,Asia/Jerusalem
Israel,Yavne,31.87808,34.73983,Asia/Jerusalem
Israel,Umm el Fahm,32.51725,35.15349,Asia/Jerusalem
Israel,Sakhnin,32.86422,35.29707,Asia/Jerusalem
Israel,Ramat HaShofet,32.61102,35.09472,Asia/Jerusalem
Israel,QiryatMotsqin,32.83706,35.0776,Asia/Jerusalem
Israel,'Omer,31.26489,34.84766,Asia/Jerusalem
Israel,Nordiyya,32.3147,34.89617,Asia/Jerusalem
Israel,Karmi'el,32.91708,35.30501,Asia/Jerusalem
Israel,Bustan HaGalil,32.95119,35.08298,Asia/Jerusalem
Israel,Bet Gamli'el,31.85555,34.76249,Asia/Jerusalem
Israel,Beit Jann,32.96464,35.38152,Asia/Jerusalem
Israel,Atlit,32.68889,34.94236,Asia/Jerusalem
Israel,Katzrin,32.99194,35.69139,Asia/Jerusalem
Israel,Giv'at Avni,32.77682,35.43747,Asia/Jerusalem
